Device_ID,Packet_Size (bytes),Latency (ms),Throughput (Mbps),Protocol_Type,Source_Port,Destination_Port,IP_Flag,Connection_Duration (ms),Packet_Count,Error_Rate,Fragmentation_Flag,Payload_Size (bytes),Session_Status,Attack_Type
Device_10,460,172.82,71.18,UDP,26358,934,None,2927.63,692,0.0789,0,675,Failed,DoS
Device_24,821,117.71,79.18,TCP,17541,499,ACK,4292.67,561,0.0866,0,926,Failed,DoS
Device_27,1022,59.66,5.81,ICMP,42926,511,SYN,243.9,77,0.0899,1,469,Established,Probe
Device_8,1263,314.28,40.07,ICMP,60769,163,None,1420.39,650,0.0525,1,1240,Failed,DoS
Device_30,1107,296.2,3.21,TCP,32097,428,RST,6007.49,14,0.0483,1,179,Established,Probe
Device_18,1314,479.57,19.93,ICMP,35692,603,FIN,9108.84,221,0.0088,1,1030,Established,Normal
Device_22,122,379.42,73.95,TCP,11931,650,None,1274.47,954,0.0166,1,335,Failed,Phishing
Device_50,697,68.49,79.54,TCP,53196,283,FIN,2861.24,633,0.0286,1,847,Pending,MITM
Device_49,1150,339.55,60.04,ICMP,22285,684,RST,4859.01,728,0.0589,1,1483,Pending,DDoS
Device_22,435,277.03,32.61,TCP,35829,213,None,5303.12,103,0.0272,0,981,Pending,MITM
Device_15,729,277.36,33.42,UDP,81,148,FIN,1479.4,739,0.0691,1,585,Pending,Spoofing
Device_22,858,251.1,45.94,TCP,2277,873,FIN,5612.82,376,0.0385,1,1389,Pending,MITM
Device_48,615,68.1,28.19,UDP,987,183,RST,5508.65,865,0.0586,0,1153,Pending,Spoofing
Device_43,210,377.7,52.58,TCP,61294,971,SYN,8959.07,70,0.045,1,460,Pending,Phishing
Device_20,641,424.7,6.22,TCP,45776,591,RST,5309.92,149,0.0818,1,64,Established,Probe
Device_14,411,41.49,19.91,TCP,13838,935,SYN,6114.5,5,0.0343,1,866,Failed,U2R
Device_24,1062,441.08,73.6,ICMP,48837,453,RST,1515.66,424,0.0858,0,1163,Failed,DoS
Device_27,756,449.05,58.74,TCP,803,804,RST,4309.86,655,0.0372,0,115,Pending,Spoofing
Device_34,80,132.84,5.3,TCP,16550,946,None,5888.76,91,0.007,1,1356,Established,Probe
Device_23,509,50.22,16.1,ICMP,60978,865,None,9445.48,891,0.0518,1,171,Failed,U2R
Device_18,792,371.96,2.52,TCP,4563,323,None,2186.77,188,0.0103,0,411,Established,Probe
Device_7,363,123.35,94.63,ICMP,779,512,RST,5334.7,714,0.0306,0,911,Failed,Spoofing
Device_9,394,220.06,17.84,UDP,34811,386,RST,8678.52,189,0.0143,1,356,Established,Normal
Device_3,504,195.69,6.62,ICMP,51726,133,ACK,7441.56,145,0.0479,0,736,Established,Probe
Device_45,1176,387.59,1.46,ICMP,28285,761,RST,96.38,637,0.0565,1,1243,Failed,DoS
Device_48,277,494.18,46.27,UDP,175,324,FIN,2009.63,703,0.0705,0,1402,Pending,Spoofing
Device_8,779,487.93,94.25,TCP,24890,63,ACK,5755.16,763,0.0743,1,1352,Failed,DDoS
Device_30,111,121.84,0.64,UDP,8361,487,ACK,4183.41,513,0.0155,0,788,Pending,MITM
Device_49,990,375.85,50.62,ICMP,50493,416,ACK,1187.12,533,0.0898,0,1068,Failed,DoS
Device_15,157,81.16,10.84,TCP,32709,310,FIN,2169.88,728,0.0425,1,842,Pending,Phishing
Device_48,352,131.93,36.42,TCP,32912,528,RST,1757.07,912,0.0425,1,1292,Failed,U2R
Device_26,638,179.78,9.49,ICMP,12253,951,FIN,2524.03,62,0.0552,1,901,Established,Probe
Device_45,906,174.12,33.73,ICMP,49100,504,FIN,3909.14,641,0.0704,0,609,Failed,DoS
Device_30,774,213.34,74.19,TCP,29697,671,RST,1053.65,42,0.0333,1,726,Pending,R2L
Device_12,905,365.27,7.46,ICMP,40032,25,ACK,4954.75,24,0.0124,0,771,Established,Probe
Device_2,1251,387.7,43.48,UDP,39408,131,RST,4285.21,548,0.0657,0,1364,Failed,DoS
Device_6,367,329.68,16.5,UDP,49383,210,SYN,488.73,336,0.0769,1,217,Failed,U2R
Device_8,777,327.45,9.71,ICMP,146,123,RST,6210.77,304,0.0649,0,1485,Pending,Spoofing
Device_1,1056,369.93,99.75,TCP,2980,880,FIN,5693.5,19,0.0529,0,1396,Pending,R2L
Device_39,1265,196.53,71.56,UDP,731,222,RST,3587.74,503,0.061,1,742,Failed,Spoofing
Device_31,205,489.54,83.31,TCP,29266,793,ACK,8424.09,99,0.0276,1,1018,Failed,SQLi
Device_17,1250,48.41,86.67,ICMP,86,243,RST,5354.24,863,0.038,0,89,Pending,Spoofing
Device_42,496,483.09,23.76,UDP,53421,102,SYN,8560.56,645,0.0405,1,192,Failed,U2R
Device_44,599,153.67,15.08,UDP,39922,493,SYN,8033.21,602,0.0413,1,508,Pending,MITM
Device_26,160,434.51,18.01,TCP,14855,215,SYN,1282.37,994,0.038,0,610,Pending,Phishing
Device_38,113,35.18,12.23,TCP,36750,30,SYN,2173.05,970,0.0417,1,249,Failed,Phishing
Device_28,391,382.55,3.57,TCP,34810,891,None,563.16,441,0.0291,0,627,Failed,SQLi
Device_36,728,69.64,77.64,UDP,60686,116,ACK,3031.65,636,0.0974,1,645,Failed,DDoS
Device_12,266,349.18,8.19,TCP,3203,571,RST,1541.46,144,0.0788,1,1335,Established,Probe
Device_11,623,281.3,34.08,TCP,431,411,RST,4365.05,816,0.0299,1,663,Failed,Spoofing
Device_1,97,97.5,53.6,TCP,5803,184,SYN,1338.32,5,0.0368,1,212,Pending,Phishing
Device_50,582,185.23,5.89,TCP,47358,606,RST,8647.88,193,0.0059,1,511,Established,Normal
Device_14,1469,58.33,20.51,ICMP,597,743,RST,6931.22,391,0.0614,0,1137,Failed,Spoofing
Device_26,440,63.4,85.87,UDP,26059,550,ACK,1846.91,985,0.0845,0,342,Pending,DDoS
Device_2,793,198.37,51.75,UDP,8836,653,RST,6696.8,398,0.0468,0,999,Pending,MITM
Device_47,325,98.19,21.22,TCP,55696,620,ACK,4200.76,926,0.0153,1,76,Pending,MITM
Device_20,538,144.75,47.5,ICMP,579,21,FIN,4043.82,467,0.0511,0,1179,Failed,Spoofing
Device_37,1262,335.71,9.49,ICMP,27197,458,None,8706.02,136,0.0003,1,104,Established,Probe
Device_22,394,462.31,69.2,TCP,39529,986,None,2436.55,334,0.0133,1,598,Failed,SQLi
Device_32,1097,139.68,9.23,ICMP,44253,806,SYN,2687.22,55,0.0905,1,1035,Established,Probe
Device_6,591,171.34,59.56,ICMP,33764,647,SYN,3650.62,823,0.0611,1,776,Pending,DDoS
Device_6,361,148.42,31.46,TCP,50087,122,None,4231.45,301,0.0296,0,1183,Failed,SQLi
Device_36,194,420.99,5.64,TCP,27027,814,SYN,9780.41,80,0.0032,1,775,Established,Probe
Device_5,812,185.01,23.92,TCP,15739,1003,SYN,6092.88,49,0.0026,0,423,Established,Normal
Device_26,1151,190.85,59.15,UDP,641,221,FIN,6639.34,370,0.0318,1,722,Pending,Spoofing
Device_21,1077,294.19,5.59,TCP,15356,661,RST,7792.77,130,0.0392,0,1401,Established,Probe
Device_45,1513,434.49,32.63,TCP,228,349,FIN,4533.65,230,0.0623,1,869,Pending,Spoofing
Device_23,452,160.98,34.09,TCP,31673,39,SYN,4797.06,303,0.0109,0,1310,Pending,MITM
Device_33,241,271.11,22.21,TCP,40877,600,FIN,4199.86,853,0.0171,0,401,Failed,Phishing
Device_42,231,207.97,7.58,TCP,16190,322,SYN,7987.99,615,0.0551,1,1022,Failed,DoS
Device_31,1336,98.8,9.99,ICMP,24380,727,ACK,8799.06,268,0.019,1,357,Established,Normal
Device_9,1395,203.98,58.41,TCP,45724,188,FIN,2152.76,7,0.0231,0,648,Pending,R2L
Device_40,118,12.23,67.95,TCP,16755,783,FIN,4424.75,744,0.0392,1,74,Pending,Phishing
Device_43,449,490.57,3.4,TCP,51912,974,ACK,5617.01,302,0.0161,0,590,Failed,SQLi
Device_35,1458,184.16,17.94,ICMP,58098,664,RST,7742.77,610,0.0532,0,665,Failed,DoS
Device_28,565,100.55,94.62,TCP,5408,641,ACK,7918.57,611,0.0362,1,88,Pending,MITM
Device_18,1007,183.71,45.35,ICMP,62624,588,None,590.05,169,0.0132,0,910,Established,Normal
Device_50,468,183.36,61.13,TCP,19242,480,None,9842.39,512,0.0422,0,903,Failed,DoS
Device_24,217,267.31,12.07,TCP,5034,581,SYN,81.76,15,0.0245,1,1313,Pending,R2L
Device_18,1474,331.47,17.96,ICMP,20843,812,None,3649.51,381,0.0108,0,125,Established,Normal
Device_46,656,351.0,50.1,ICMP,34513,828,ACK,7681.46,782,0.0582,0,247,Failed,DoS
Device_49,1213,415.56,6.74,TCP,9507,402,ACK,4248.66,130,0.034,1,396,Established,Probe
Device_8,266,365.38,75.39,UDP,14425,270,RST,2160.34,170,0.0722,0,377,Failed,U2R
Device_43,268,351.67,40.73,TCP,18231,875,None,6423.08,465,0.0388,0,548,Failed,SQLi
Device_38,108,140.99,72.17,UDP,46351,569,ACK,3185.67,56,0.0317,0,420,Pending,MITM
Device_31,669,466.42,72.23,TCP,23990,128,None,6864.09,496,0.0747,0,1005,Failed,DoS
Device_11,463,260.03,94.11,TCP,39672,559,None,4339.64,676,0.0453,0,406,Pending,MITM
Device_7,109,116.16,10.41,TCP,19404,191,RST,5407.81,668,0.0447,1,655,Pending,Phishing
Device_33,340,348.18,9.62,ICMP,15472,189,ACK,4401.6,222,0.0039,1,673,Established,Normal
Device_7,92,56.15,57.14,TCP,32994,617,FIN,5598.42,356,0.0182,0,828,Failed,Phishing
Device_13,399,432.2,90.17,TCP,61305,288,FIN,4368.13,259,0.0324,0,1130,Failed,SQLi
Device_6,1515,379.6,59.39,ICMP,63125,582,RST,9378.29,803,0.0854,1,1379,Failed,DDoS
Device_45,145,145.1,92.06,TCP,29989,247,SYN,8442.5,579,0.0382,1,1423,Pending,Phishing
Device_17,1084,330.1,21.72,TCP,47816,449,FIN,5899.94,13,0.0192,1,16,Established,Normal
Device_45,363,89.96,2.1,ICMP,55315,578,RST,5918.14,86,0.0056,0,1218,Established,Probe
Device_3,1216,444.9,68.62,ICMP,488,425,FIN,7548.01,701,0.0516,1,646,Failed,Spoofing
Device_12,161,48.03,62.78,TCP,14982,547,FIN,9648.37,631,0.0301,0,695,Pending,Phishing
Device_14,923,479.77,46.47,ICMP,9890,456,ACK,4212.71,400,0.0194,1,1139,Established,Normal
Device_43,333,168.95,71.62,TCP,33358,700,SYN,13.99,552,0.0372,1,758,Failed,SQLi
Device_15,775,256.31,59.32,TCP,24306,714,RST,5569.11,680,0.091,0,85,Pending,DDoS
Device_31,1346,471.71,4.88,ICMP,1146,487,SYN,1659.69,29,0.0652,1,143,Established,Probe
Device_39,128,82.58,51.6,TCP,56784,184,ACK,5963.69,673,0.0382,0,1008,Failed,Phishing
Device_3,131,426.02,6.91,TCP,56882,263,RST,794.29,115,0.0277,1,161,Failed,SQLi
Device_13,1316,486.31,47.69,TCP,20966,493,FIN,5076.36,33,0.0524,1,1296,Pending,R2L
Device_22,389,121.38,83.68,TCP,26517,786,RST,1438.0,41,0.0264,0,1152,Pending,R2L
Device_49,330,216.68,32.73,UDP,939,605,RST,5401.48,75,0.0747,0,988,Failed,Spoofing
Device_42,725,54.48,18.6,UDP,26822,422,RST,8055.1,401,0.0106,0,296,Pending,MITM
Device_44,195,452.41,42.31,TCP,55082,627,RST,2547.62,139,0.0432,1,928,Pending,Phishing
Device_34,322,419.68,11.99,TCP,521,855,RST,6056.01,376,0.0298,1,62,Failed,Spoofing
Device_26,1312,91.26,1.08,ICMP,55027,399,SYN,538.12,14,0.0245,1,1401,Established,Probe
Device_42,642,47.03,76.89,TCP,4671,452,RST,6611.08,748,0.0799,0,1345,Failed,DDoS
Device_21,498,297.75,35.89,ICMP,61676,193,None,7026.31,140,0.0014,0,203,Established,Normal
Device_11,644,340.88,24.27,TCP,2628,942,None,9419.76,38,0.0411,1,1403,Pending,R2L
Device_35,186,471.05,69.85,ICMP,61614,318,SYN,1970.34,712,0.084,1,227,Failed,DoS
Device_28,692,324.63,99.99,ICMP,17541,892,FIN,7263.81,578,0.0461,0,782,Failed,DoS
Device_36,1469,445.47,86.13,ICMP,29963,672,FIN,2405.94,965,0.0502,0,1139,Failed,DDoS
Device_42,1205,79.15,0.17,ICMP,21383,481,SYN,8732.17,33,0.0797,1,192,Established,Probe
Device_21,637,363.43,2.0,TCP,62541,792,FIN,3004.07,155,0.0721,1,66,Established,Probe
Device_42,243,314.97,11.58,UDP,44798,872,None,4018.66,714,0.083,1,690,Failed,DoS
Device_15,585,342.8,6.5,ICMP,19304,752,None,3168.95,156,0.0715,0,1088,Established,Probe
Device_50,1439,13.88,50.05,UDP,64067,90,SYN,2457.81,726,0.0538,0,1038,Failed,DDoS
Device_40,765,329.73,2.73,TCP,5358,116,RST,269.25,63,0.0937,0,137,Established,Probe
Device_31,950,442.34,96.52,UDP,785,622,FIN,6888.06,697,0.0688,0,269,Pending,Spoofing
Device_20,578,314.87,3.24,ICMP,28180,60,SYN,4818.77,105,0.0072,1,310,Established,Probe
Device_48,695,476.59,80.54,TCP,50961,673,RST,778.61,684,0.0433,1,1053,Failed,DoS
Device_42,453,77.52,64.01,TCP,20077,61,ACK,7458.07,805,0.0409,1,867,Pending,MITM
Device_4,398,100.56,40.16,TCP,65217,331,None,3717.08,975,0.0504,0,423,Failed,U2R
Device_27,826,83.01,24.7,TCP,1716,774,FIN,9523.47,40,0.0217,0,1328,Pending,R2L
Device_5,984,23.26,50.75,UDP,29475,75,RST,8598.78,863,0.0545,0,137,Failed,DDoS
Device_17,448,498.51,30.66,TCP,1881,525,None,864.11,311,0.0231,0,635,Failed,SQLi
Device_8,1461,159.57,54.21,TCP,43065,826,ACK,6075.8,482,0.0454,0,633,Failed,DoS
Device_30,225,113.3,12.87,TCP,3119,981,FIN,7827.47,754,0.0367,1,27,Failed,Phishing
Device_35,1103,154.61,38.9,UDP,50367,957,SYN,4258.83,572,0.0732,0,815,Failed,DoS
Device_16,410,292.28,56.85,TCP,10015,517,FIN,3752.43,640,0.0818,0,991,Pending,DDoS
Device_4,1117,259.19,21.7,TCP,28130,507,RST,8032.29,40,0.0541,0,250,Pending,R2L
Device_2,1325,194.1,57.7,UDP,36957,611,RST,8533.64,650,0.0474,1,37,Failed,DoS
Device_50,233,480.81,74.77,ICMP,2021,135,RST,4464.57,625,0.0826,0,917,Failed,DoS
Device_49,1309,122.74,95.16,TCP,17262,486,FIN,2646.8,19,0.0459,0,1279,Pending,R2L
Device_45,194,254.78,41.68,UDP,37893,937,ACK,337.96,178,0.0161,1,279,Established,Normal
Device_40,224,468.0,23.64,ICMP,266,12,FIN,9163.82,901,0.0296,1,1236,Failed,Spoofing
Device_38,420,491.93,2.34,UDP,30389,403,FIN,9203.37,390,0.0742,1,716,Failed,U2R
Device_42,217,474.46,14.64,TCP,35079,784,FIN,2166.37,9,0.0381,0,1470,Pending,R2L
Device_40,204,294.58,67.81,TCP,10379,78,RST,9834.07,712,0.017,0,824,Pending,Phishing
Device_30,492,478.03,56.02,TCP,40850,224,ACK,3909.14,38,0.0389,0,138,Failed,SQLi
Device_22,141,372.46,32.01,TCP,24340,446,ACK,5158.86,103,0.021,1,1148,Failed,Phishing
Device_47,482,413.84,74.05,UDP,62620,69,SYN,6457.64,747,0.0968,0,496,Failed,DDoS
Device_8,878,36.58,6.58,TCP,28110,936,RST,3784.59,52,0.0082,0,368,Established,Probe
Device_4,423,341.87,74.63,UDP,22248,524,None,4331.98,473,0.0877,1,901,Failed,DoS
Device_36,105,276.16,9.36,ICMP,42366,372,RST,42.84,156,0.0092,0,1017,Established,Probe
Device_6,930,270.05,49.48,ICMP,366,279,RST,733.24,331,0.027,0,702,Failed,Spoofing
Device_26,108,411.28,92.17,TCP,59424,747,ACK,142.88,598,0.0455,0,1440,Pending,Phishing
Device_4,286,132.72,67.47,TCP,7400,572,SYN,2826.14,932,0.0224,0,1418,Pending,MITM
Device_8,1160,421.27,4.26,TCP,21677,6,ACK,1390.28,65,0.0352,0,1154,Established,Probe
Device_28,230,243.41,45.73,TCP,40406,545,RST,5414.07,371,0.0243,1,175,Failed,Phishing
Device_19,1286,491.07,6.62,TCP,61123,8,FIN,7374.63,180,0.0918,0,921,Established,Probe
Device_45,1019,53.67,1.09,TCP,37372,136,RST,482.38,989,0.0176,1,1367,Pending,MITM
Device_30,1385,294.87,15.63,TCP,161,483,RST,1273.73,961,0.0784,1,550,Failed,Spoofing
Device_3,864,298.24,84.04,TCP,5731,983,SYN,370.08,427,0.0248,1,858,Pending,MITM
Device_4,203,258.28,14.81,TCP,54368,356,None,8268.75,17,0.0292,1,24,Pending,R2L
Device_14,241,491.52,21.83,TCP,42262,630,SYN,9080.28,540,0.0279,1,672,Failed,Phishing
Device_27,1091,161.01,55.57,ICMP,34641,156,None,5466.64,472,0.0414,0,608,Failed,DoS
Device_3,197,15.77,54.63,ICMP,731,465,RST,3215.21,277,0.0462,0,1348,Pending,Spoofing
Device_23,1480,284.19,40.82,UDP,18712,330,RST,7124.44,681,0.0697,1,371,Failed,DoS
Device_36,933,106.33,4.49,ICMP,19751,997,ACK,5394.57,123,0.0598,1,567,Established,Probe
Device_16,487,106.91,17.95,TCP,37590,292,SYN,2860.38,497,0.0377,1,516,Failed,SQLi
Device_50,252,285.31,38.09,TCP,43984,1010,ACK,2499.76,334,0.0297,0,73,Failed,Phishing
Device_2,276,258.16,57.51,TCP,63734,265,SYN,1752.46,527,0.0992,0,1295,Failed,DDoS
Device_13,369,3.77,90.22,TCP,30801,803,FIN,1149.84,268,0.0171,1,187,Failed,SQLi
Device_22,492,184.55,98.75,TCP,12165,133,ACK,6989.51,548,0.0314,1,548,Failed,SQLi
Device_22,76,380.38,98.61,UDP,65287,282,None,1633.5,908,0.0959,1,371,Pending,DDoS
Device_45,409,21.99,78.33,TCP,25216,94,FIN,238.52,348,0.0196,0,764,Failed,SQLi
Device_48,318,437.73,25.38,TCP,33601,591,ACK,3002.21,824,0.0305,0,33,Failed,SQLi
Device_8,980,167.59,96.98,UDP,20734,163,ACK,9401.87,413,0.028,0,1328,Pending,MITM
Device_12,845,102.13,18.04,UDP,259,506,FIN,9228.33,677,0.0415,0,788,Failed,Spoofing
Device_41,266,272.06,39.29,TCP,22901,164,None,9234.23,311,0.0536,0,1203,Failed,U2R
Device_9,728,72.49,31.37,TCP,16996,134,None,914.58,45,0.0461,0,1148,Pending,R2L
Device_25,152,144.78,22.35,ICMP,53426,635,ACK,5740.53,117,0.0033,0,1135,Established,Normal
Device_34,426,301.02,95.67,UDP,27007,834,FIN,7237.56,708,0.0662,0,99,Failed,U2R
Device_20,583,487.08,98.77,TCP,2044,617,FIN,6775.67,483,0.0669,1,442,Failed,DoS
Device_23,1463,336.63,78.98,UDP,8448,1001,SYN,8418.61,552,0.0754,1,870,Failed,DoS
Device_11,1265,122.38,89.67,UDP,5233,101,SYN,2756.29,540,0.0589,1,1456,Failed,DoS
Device_14,285,219.42,38.42,UDP,39667,510,SYN,2049.27,589,0.0718,1,233,Failed,DoS
Device_39,692,264.04,80.21,TCP,32690,211,ACK,8951.22,843,0.0485,0,1168,Pending,MITM
Device_48,1395,356.23,23.26,TCP,51974,3,SYN,2085.96,512,0.0624,1,851,Failed,DoS
Device_15,1387,256.31,9.54,TCP,49734,607,SYN,7049.1,150,0.093,1,1314,Established,Probe
Device_2,983,422.72,41.51,TCP,25176,291,RST,241.09,450,0.0621,1,248,Failed,DoS
Device_24,202,320.15,90.95,TCP,57266,317,None,6352.5,515,0.0139,0,540,Pending,Phishing
Device_20,1393,427.78,55.64,ICMP,528,105,FIN,4518.68,642,0.0429,1,324,Failed,Spoofing
Device_19,75,206.64,29.14,TCP,24783,633,SYN,7762.93,660,0.0438,1,643,Failed,Phishing
Device_4,883,85.44,59.68,UDP,467,730,RST,2577.79,483,0.075,1,553,Pending,Spoofing
Device_21,676,133.21,65.08,UDP,33901,715,None,2586.3,371,0.0225,0,1481,Pending,MITM
Device_28,705,313.94,77.05,ICMP,19840,210,RST,5397.23,551,0.0803,0,797,Failed,DoS
Device_5,249,229.23,5.32,TCP,58606,502,SYN,9673.56,440,0.0642,0,1448,Failed,DoS
Device_46,384,113.54,15.73,ICMP,52637,962,RST,151.71,652,0.0446,1,520,Failed,U2R
Device_46,338,220.28,31.16,ICMP,11839,959,SYN,4814.51,505,0.0379,1,318,Failed,U2R
Device_22,1220,450.46,49.08,UDP,34039,185,RST,3219.04,657,0.055,1,854,Failed,DoS
Device_31,1375,472.3,17.84,TCP,30233,565,RST,2678.86,692,0.0722,0,982,Failed,DoS
Device_42,156,407.19,35.32,TCP,9490,378,None,3360.95,707,0.0285,0,435,Failed,SQLi
Device_33,152,188.74,76.82,TCP,14825,413,RST,3007.34,488,0.0244,0,324,Pending,Phishing
Device_38,348,390.06,85.47,ICMP,2719,882,RST,4201.57,640,0.053,1,1098,Failed,U2R
Device_20,1116,193.63,9.08,TCP,26234,454,SYN,3671.43,190,0.029,1,11,Established,Probe
Device_1,1020,274.49,14.95,TCP,6855,904,ACK,4463.23,48,0.0437,0,770,Pending,R2L
Device_18,307,198.47,5.6,ICMP,510,961,RST,8064.73,173,0.0244,1,976,Failed,Spoofing
Device_22,356,118.42,61.52,TCP,14655,469,ACK,5180.96,325,0.0312,1,132,Failed,U2R
Device_37,94,110.56,19.88,TCP,8502,420,FIN,4584.11,758,0.0255,0,837,Failed,Phishing
Device_32,1157,271.91,8.04,ICMP,23607,227,FIN,3788.22,756,0.0524,0,1067,Failed,DoS
Device_5,1218,277.31,27.4,ICMP,44917,753,SYN,6031.65,720,0.0436,1,363,Failed,DoS
Device_32,537,59.92,85.76,TCP,52762,36,SYN,8782.4,703,0.0344,1,304,Pending,MITM
Device_32,701,491.68,86.99,ICMP,7964,569,RST,732.07,990,0.0528,0,928,Pending,DDoS
Device_41,699,453.27,41.47,ICMP,116,389,RST,5697.99,354,0.0605,1,419,Pending,Spoofing
Device_25,289,211.77,32.84,TCP,59934,848,SYN,200.46,343,0.0698,0,1205,Failed,U2R
Device_2,146,221.57,38.39,TCP,57823,385,None,5701.46,962,0.0253,1,82,Pending,MITM
Device_41,539,384.92,20.57,TCP,109,771,RST,463.99,191,0.0211,0,64,Failed,Spoofing
Device_39,208,459.76,3.79,TCP,35956,741,RST,39.47,612,0.0723,0,651,Failed,DoS
Device_43,956,45.48,40.48,TCP,32701,201,RST,2316.55,197,0.0061,0,1491,Established,Normal
Device_7,340,168.15,17.04,TCP,51827,580,RST,1008.47,994,0.0616,0,795,Failed,U2R
Device_6,728,101.4,9.54,ICMP,30585,88,FIN,5437.78,138,0.0716,1,1299,Established,Probe
Device_8,228,473.84,49.49,TCP,10352,1005,SYN,5008.67,404,0.048,0,172,Pending,Phishing
Device_37,1429,278.87,3.0,UDP,83,156,FIN,7730.36,114,0.0369,0,962,Pending,Spoofing
Device_47,171,46.16,72.46,TCP,30463,827,RST,1792.65,819,0.0214,0,144,Pending,Phishing
Device_5,1161,422.94,94.79,UDP,43606,568,SYN,9604.81,799,0.0804,0,1231,Failed,DoS
Device_49,1398,197.57,61.72,TCP,65111,696,SYN,7962.61,990,0.0894,1,94,Failed,DDoS
Device_37,1356,268.17,19.03,ICMP,8019,586,RST,9924.56,717,0.0471,1,279,Failed,DoS
Device_3,458,51.36,8.49,ICMP,48584,849,None,1120.38,96,0.0053,0,804,Established,Probe
Device_25,138,452.11,52.64,TCP,871,636,FIN,8281.76,774,0.0761,0,814,Pending,Spoofing
Device_1,1229,7.13,25.55,UDP,23447,95,ACK,7789.0,188,0.0148,0,639,Established,Normal
Device_36,248,369.82,40.59,TCP,28903,515,None,6054.94,13,0.0249,1,338,Pending,R2L
Device_45,431,417.03,84.37,TCP,63941,738,None,6915.94,369,0.033,1,158,Failed,U2R
Device_25,533,133.04,78.2,TCP,45292,961,RST,1375.32,749,0.034,0,583,Pending,MITM
Device_13,991,192.07,23.59,TCP,11246,339,FIN,3042.95,215,0.0124,1,1160,Established,Normal
Device_36,111,333.9,8.2,TCP,45418,590,SYN,2062.63,352,0.0055,0,612,Established,Normal
Device_35,230,131.63,64.84,TCP,13622,592,FIN,8386.42,750,0.0255,1,851,Pending,Phishing
Device_8,307,485.86,30.52,ICMP,57517,606,FIN,9179.29,481,0.0306,0,1160,Failed,U2R
Device_36,244,139.18,84.81,TCP,60610,304,ACK,7909.46,736,0.0408,0,1240,Failed,Phishing
Device_49,264,464.52,44.28,TCP,8392,267,RST,8062.48,11,0.0672,1,676,Failed,U2R
Device_15,1195,304.45,99.31,UDP,50402,26,ACK,6453.84,719,0.0887,0,1279,Pending,DDoS
Device_29,1155,239.86,63.42,ICMP,28946,347,FIN,3110.89,532,0.0803,1,1003,Failed,DoS
Device_19,165,138.37,18.15,ICMP,11416,267,None,7732.01,363,0.0086,1,402,Established,Normal
Device_50,128,18.02,58.54,ICMP,62096,933,None,4196.48,607,0.0969,0,756,Pending,DDoS
Device_46,407,117.62,29.88,UDP,45946,15,FIN,1807.04,943,0.0461,1,29,Pending,MITM
Device_32,110,198.25,24.9,TCP,48720,1023,None,1183.67,478,0.0071,1,1427,Established,Normal
Device_36,1067,421.4,38.86,UDP,52705,868,None,9787.57,737,0.06,0,573,Failed,DoS
Device_43,1096,111.94,67.77,ICMP,4364,1014,SYN,7236.32,576,0.0843,1,834,Failed,DDoS
Device_20,1391,352.36,4.4,TCP,54764,572,SYN,782.06,119,0.0716,1,889,Established,Probe
Device_46,1237,137.85,97.53,ICMP,3365,135,FIN,9530.95,476,0.0847,1,936,Failed,DoS
Device_26,120,125.44,14.97,TCP,43300,370,SYN,2613.81,657,0.0264,1,802,Pending,Phishing
Device_27,154,116.58,85.81,TCP,45102,688,RST,8214.58,951,0.0394,0,220,Failed,SQLi
Device_47,439,431.15,14.36,TCP,33711,764,ACK,9918.85,457,0.0067,0,812,Established,Normal
Device_2,1034,187.01,34.32,UDP,8593,272,FIN,5667.0,767,0.0882,0,1048,Failed,DoS
Device_35,785,419.19,66.35,ICMP,995,874,RST,2870.94,306,0.0284,0,612,Pending,Spoofing
Device_10,293,310.3,85.09,UDP,11534,664,FIN,993.75,733,0.0448,1,1004,Failed,DoS
Device_14,229,167.7,64.45,TCP,39357,567,ACK,9872.23,274,0.0258,0,598,Failed,Phishing
Device_29,1220,452.73,37.3,UDP,44598,718,FIN,9640.51,107,0.0031,1,243,Established,Normal
Device_24,862,157.67,83.91,ICMP,11427,979,ACK,9343.97,880,0.0799,0,1463,Pending,DDoS
Device_42,881,253.23,11.65,UDP,55096,727,RST,3271.03,238,0.0103,1,944,Pending,MITM
Device_41,1179,265.1,92.94,TCP,195,761,FIN,5735.24,513,0.0502,0,237,Failed,Spoofing
Device_44,976,146.19,1.73,TCP,42374,909,SYN,4381.63,58,0.0734,0,921,Established,Probe
Device_3,1439,216.12,29.65,UDP,768,307,FIN,6170.35,760,0.0445,0,258,Failed,Spoofing
Device_21,246,237.9,32.46,TCP,41310,77,None,9947.32,25,0.0308,1,1236,Pending,Phishing
Device_44,300,397.51,95.34,ICMP,18044,986,ACK,5791.57,778,0.0787,0,214,Failed,DoS
Device_29,656,33.42,89.48,TCP,40736,393,ACK,8431.59,842,0.0996,0,168,Pending,DDoS
Device_17,573,454.4,57.15,TCP,63677,25,None,8907.15,12,0.0456,0,480,Pending,R2L
Device_36,1136,87.22,33.97,TCP,5509,16,None,9518.58,46,0.0403,1,1176,Pending,R2L
Device_48,269,130.22,80.35,UDP,64,439,FIN,8567.77,902,0.076,1,243,Failed,Spoofing
Device_16,997,340.7,54.87,UDP,51281,1005,FIN,5060.44,775,0.0723,1,778,Failed,DoS
